IdSensore,NomeTipoSensore,UnitaMisura,Idstazione,NomeStazione,Quota,Provincia,Comune,Storico,DataStart,DataStop,Utm_Nord,UTM_Est,lat,lng,location
5747,Ozono,µg/m³,559,Somma Lombardo v.Facchinetti,210,VA,Somma Lombardo,S,21/03/2000,01/01/2018,5055150,477613,45.649537127292405,8.71269145828479,"(45.649537127292405, 8.71269145828479)"
6405,Ossidi di Azoto,µg/m³,625,Casalmaggiore v.Volta,23,CR,Casalmaggiore,S,01/01/2002,21/02/2007,4981793,612537,44.980660403835316,10.427376916159512,"(44.980660403835316, 10.427376916159512)"
10300,Monossido di Carbonio,mg/m³,660,Ospitaletto v. XXV aprile,155,BS,Ospitaletto,S,02/08/2007,30/07/2018,5044985,584681,45.55325139975436,10.084916143968398,"(45.55325139975436, 10.084916143968398)"
5586,Biossido di Azoto,µg/m³,583,Bergamo v.Meucci,249,BG,Bergamo,N,01/06/1989,,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)"
5769,PM10,µg/m³,566,Olgiate Comasco v.Roma,404,CO,Olgiate Comasco,S,01/02/1995,15/04/2010,5070038,497388,45.78389725453634,8.966397886811311,"(45.78389725453634, 8.966397886811311)"
5952,Ozono,µg/m³,626,Corte de' Cortesi con Cignone v. Villa Strada Forca,57,CR,Corte de' Cortesi con Cignone,N,17/05/1996,,5014380,578919,45.27848755478839,10.006202391204335,"(45.27848755478839, 10.006202391204335)"
9804,Ossidi di Azoto,µg/m³,670,Mantova S.Agnese,22,MN,Mantova,N,23/04/2006,,5002356,641122,45.16056833010576,10.79556411370788,"(45.16056833010576, 10.79556411370788)"
9877,Biossido di Azoto,µg/m³,674,Monza v.Machiavelli,162,MB,Monza,N,21/10/2005,,5047450,521343,45.58026348442243,9.273573092713274,"(45.58026348442243, 9.273573092713274)"
10350,Ozono,µg/m³,532,Cuggiono v. Languria,156,MI,Cuggiono,S,28/02/2007,01/01/2017,5038680,484723,45.5014842949991,8.804453762398397,"(45.5014842949991, 8.804453762398397)"
10159,Ozono,µg/m³,702,Pieve di Coriano v. Bugatte,16,MN,Pieve di Coriano,S,29/11/2006,,4988901,666747,45.03394281418463,11.116918109540054,"(45.03394281418463, 11.116918109540054)"
6948,PM10 (SM2005),µg/m³,644,Vigevano v.Petrarca,107,PV,Vigevano,S,06/06/2002,19/09/2013,5019220,489053,45.326401500542325,8.860310253579987,"(45.326401500542325, 8.860310253579987)"
12574,Particelle sospese PM2.5,µg/m³,693,Sannazzaro de' Burgondi v.Traversi,85,PV,Sannazzaro de' Burgondi,N,07/01/2013,,4994371,492461,45.10276627684137,8.90417452771467,"(45.10276627684137, 8.90417452771467)"
10327,Biossido di Zolfo,µg/m³,708,Parona v. della Miseria,112,PV,Parona,N,15/08/2007,,5014300,480733,45.281935610357905,8.754334594539825,"(45.281935610357905, 8.754334594539825)"
5705,Biossido di Zolfo,µg/m³,570,Tirano Viale Italia,439,SO,Tirano,S,01/11/1993,01/01/2009,5118891,589196,46.21774621439411,10.156470232146322,"(46.21774621439411, 10.156470232146322)"
6288,Ossidi di Azoto,µg/m³,551,Arconate v. De Gasperi,182,MI,Arconate,N,20/01/1999,,5043898,488082,45.54851735741946,8.847321929216262,"(45.54851735741946, 8.847321929216262)"
6614,Particolato Totale Sospeso,µg/m³,584,Bergamo v.Garibaldi,249,BG,Bergamo,S,15/06/1994,21/10/2005,5060449,551482,45.69568034432694,9.66124914606551,"(45.69568034432694, 9.66124914606551)"
6606,Particolato Totale Sospeso,µg/m³,591,Seriate v. Garibaldi,256,BG,Seriate,S,20/11/1991,27/01/2000,5059449,555672,45.68635606439914,9.714947917631529,"(45.68635606439914, 9.714947917631529)"
6382,Ossidi di Azoto,µg/m³,569,Sondrio v.Mazzini,307,SO,Sondrio,N,01/11/1993,,5113078,567173,46.16796681227828,9.87014407497457,"(46.16796681227828, 9.87014407497457)"
6607,Particolato Totale Sospeso,µg/m³,591,Seriate v. Garibaldi,256,BG,Seriate,S,07/09/2000,04/04/2002,5059449,555672,45.68635606439914,9.714947917631529,"(45.68635606439914, 9.714947917631529)"
20523,Ammoniaca,µg/m³,583,Bergamo v.Meucci,249,BG,Bergamo,N,,,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)"
12597,Cadmio,ng/m³,609,Casirate d'Adda v. Cimitero,108,BG,Casirate d'Adda,N,24/04/2008,,5038450,543458,45.49822713394494,9.556232262351761,"(45.49822713394494, 9.556232262351761)"
