,Data,Biossido di Azoto_Count_sensori,Biossido di Azoto_Indice numerico,Biossido di Azoto_Indice testuale,Biossido di Azoto_Valore_interesse,Biossido di Azoto_Valore_interesse_std,Biossido di Zolfo_Count_sensori,Biossido di Zolfo_Indice numerico,Biossido di Zolfo_Indice testuale,Biossido di Zolfo_Valore_interesse,Biossido di Zolfo_Valore_interesse_std,Ozono_Count_sensori,Ozono_Indice numerico,Ozono_Indice testuale,Ozono_Valore_interesse,Ozono_Valore_interesse_std,PM10 (SM2005)_Count_sensori,PM10 (SM2005)_Indice numerico,PM10 (SM2005)_Indice testuale,PM10 (SM2005)_Valore_interesse,PM10 (SM2005)_Valore_interesse_std,Particelle sospese PM2.5_Count_sensori,Particelle sospese PM2.5_Indice numerico,Particelle sospese PM2.5_Indice testuale,Particelle sospese PM2.5_Valore_interesse,Particelle sospese PM2.5_Valore_interesse_std,IQA_numerico,IQA
7084,2015-05-25,32,3,Buona,72.7,22.1,6,4,Molto Buona,5.6,2.4,20,3,Buona,115.3,11.8,13,4,Molto Buona,16.5,3.6,5,3,Buona,13.0,1.9,3,Buona
7085,2015-05-26,33,3,Buona,61.5,25.3,6,4,Molto Buona,7.6,6.3,20,3,Buona,99.0,9.5,12,3,Buona,21.8,5.5,5,3,Buona,17.4,5.5,3,Buona
7086,2015-05-27,33,3,Buona,63.4,17.9,6,4,Molto Buona,4.3,2.4,20,3,Buona,115.8,10.8,13,4,Molto Buona,12.5,3.6,5,4,Molto Buona,9.8,4.1,3,Buona
7087,2015-05-28,33,3,Buona,72.2,22.8,6,4,Molto Buona,4.2,1.2,20,2,Accettabile,133.2,11.7,13,3,Buona,20.4,3.0,5,3,Buona,15.4,3.3,2,Accettabile
7088,2015-05-29,33,3,Buona,69.8,19.4,6,4,Molto Buona,8.1,4.2,20,2,Accettabile,134.8,9.5,13,3,Buona,29.8,4.3,5,2,Accettabile,20.4,2.6,2,Accettabile
7089,2015-05-30,33,3,Buona,42.4,17.7,6,4,Molto Buona,12.1,17.3,20,2,Accettabile,124.3,10.7,14,3,Buona,21.1,3.6,5,3,Buona,15.0,3.2,2,Accettabile
7090,2015-05-31,33,3,Buona,43.9,18.3,6,4,Molto Buona,5.8,3.0,20,3,Buona,116.0,12.3,14,3,Buona,23.2,2.8,5,3,Buona,14.0,1.8,3,Buona
7091,2015-06-01,33,3,Buona,53.7,20.2,6,4,Molto Buona,4.9,2.7,20,2,Accettabile,136.3,13.6,14,3,Buona,27.4,3.3,5,3,Buona,20.0,2.3,2,Accettabile
7092,2015-06-02,33,3,Buona,56.8,20.3,6,4,Molto Buona,4.9,2.5,20,2,Accettabile,124.6,10.9,14,4,Molto Buona,19.9,2.2,5,3,Buona,14.8,2.7,2,Accettabile
7093,2015-06-03,33,3,Buona,81.6,25.0,6,4,Molto Buona,4.8,2.4,19,2,Accettabile,150.8,19.4,13,3,Buona,27.8,3.4,5,3,Buona,17.6,1.9,2,Accettabile
7094,2015-06-04,32,2,Accettabile,100.3,33.8,6,4,Molto Buona,5.3,3.6,21,1,Scarsa,180.2,19.9,13,2,Accettabile,36.5,5.9,5,1,Scarsa,26.0,2.9,1,Scarsa
7095,2015-06-05,32,2,Accettabile,105.6,36.6,6,4,Molto Buona,6.2,3.9,21,1,Scarsa,201.7,24.2,14,2,Accettabile,37.9,5.5,5,2,Accettabile,25.0,1.8,1,Scarsa
7096,2015-06-06,31,3,Buona,81.9,29.8,6,4,Molto Buona,5.4,2.4,20,1,Scarsa,195.2,16.8,13,3,Buona,32.2,4.7,5,2,Accettabile,23.4,4.6,1,Scarsa
7097,2015-06-07,31,3,Buona,49.8,22.5,6,4,Molto Buona,6.1,4.4,21,2,Accettabile,168.9,15.9,13,4,Molto Buona,19.0,3.1,5,3,Buona,12.2,2.4,2,Accettabile
7098,2015-06-08,31,3,Buona,65.4,22.9,6,4,Molto Buona,4.5,2.0,21,2,Accettabile,153.1,17.0,11,4,Molto Buona,15.5,4.4,4,4,Molto Buona,8.5,3.8,2,Accettabile
7099,2015-06-09,30,3,Buona,58.5,16.4,6,4,Molto Buona,5.4,2.9,20,2,Accettabile,127.9,15.3,11,4,Molto Buona,19.9,3.9,4,3,Buona,12.2,3.6,2,Accettabile
